13,44,12,3.1818182,3.1818182,4.9266863,0
13,44,14,4.9217987,3.1867058,4.9266863,0
13,44,16,3.1818182,3.1818182,4.9217987,0
13,44,18,3.1818182,3.1818182,4.9217987,0
13,44,20,3.8465297,3.1818182,4.9266863,0
13,44,22,3.1818182,3.1867058,4.9217987,0
13,44,24,4.9217987,3.1818182,4.9217987,0
13,44,26,4.9266863,3.1818182,4.9217987,0
13,44,28,4.9266863,3.1915934,4.9217987,0
13,44,30,3.1769307,3.1818182,4.9266863,0
13,44,32,3.1818182,3.1818182,4.9266863,0
13,44,34,3.1818182,3.1818182,4.9364614,0
13,44,36,3.1867058,3.1818182,4.9266863,0
13,44,38,3.1818182,3.1818182,4.9266863,0
13,44,40,3.6412513,3.1818182,4.931574,0
13,44,42,3.1818182,3.1818182,4.9217987,0
13,44,44,3.1818182,3.1818182,4.9217987,0
13,44,46,4.9266863,3.1867058,4.9266863,0
13,44,48,4.9266863,3.1867058,4.9266863,0
13,44,50,3.1769307,3.1818182,4.9266863,0
13,44,52,4.9217987,3.1818182,4.9217987,0
13,44,54,3.1818182,3.1818182,4.931574,0
13,44,56,3.1867058,3.1769307,4.9217987,0
13,44,58,3.1818182,3.1818182,4.9266863,0
13,45,0,3.1818182,3.1818182,4.9266863,0
13,45,2,3.1818182,3.1867058,4.9266863,0
13,45,4,4.9217987,3.1818182,4.9217987,0
13,45,6,3.1818182,3.1818182,4.9266863,0
13,45,8,3.1818182,3.1818182,4.9266863,0
13,45,10,4.9217987,3.1818182,4.9217987,0
13,45,12,3.1818182,3.1818182,4.9266863,0
13,45,14,3.1818182,3.1867058,4.9217987,0
13,45,16,4.916911,3.1818182,4.9217987,0
13,45,18,3.1818182,3.1818182,4.9266863,0
13,45,20,3.1867058,3.1867058,4.9217987,0
13,45,22,4.9217987,3.1818182,4.9217987,0
13,45,24,3.1818182,3.1818182,4.9364614,0
13,45,26,4.931574,3.1769307,4.9217987,0
13,45,28,3.1818182,3.1818182,4.9217987,0
13,45,30,3.1818182,3.1867058,4.931574,0
13,45,32,3.1818182,3.1818182,4.9266863,0
13,45,34,4.9217987,3.1818182,4.9217987,0
13,45,36,3.1867058,3.1818182,4.9217987,0
13,45,38,3.1818182,3.1818182,4.9217987,0
13,45,40,4.9217987,3.1818182,4.931574,0
13,45,43,3.8709676,3.1818182,4.9217987,0
13,45,45,3.1818182,3.1818182,4.9266863,0
13,45,47,4.9217987,3.1818182,4.9266863,0
13,45,49,4.916911,3.1818182,4.9217987,0
13,45,51,4.9217987,3.1818182,4.9217987,0
13,45,53,4.931574,3.1867058,4.916911,0
13,45,55,4.9217987,3.1818182,4.9217987,0
13,45,57,4.9217987,3.1867058,4.9266863,0
13,45,59,3.1818182,3.1818182,4.9266863,0
13,46,1,3.1818182,3.1818182,4.931574,0
13,46,3,4.9364614,3.1818182,4.9217987,0
13,46,5,4.9217987,3.1818182,4.9217987,0
13,46,7,4.9217987,3.1867058,4.9364614,0
13,46,9,3.4506354,3.1769307,4.9217987,0
13,46,11,3.1769307,3.1818182,4.931574,0
13,46,13,3.1818182,3.1818182,4.9364614,0
13,46,15,4.9217987,3.1818182,4.9266863,0
13,46,17,3.1818182,3.1818182,4.9266863,0
13,46,19,3.1867058,3.1769307,4.9217987,0
13,46,21,3.1818182,3.1818182,4.9266863,0
13,46,23,4.9217987,3.1867058,4.9217987,0
13,46,25,3.1769307,3.1818182,4.9217987,0
13,46,27,3.1818182,3.1818182,4.9266863,0
13,46,29,4.931574,3.1867058,4.9217987,0
13,46,31,3.1818182,3.1818182,4.9266863,0
13,46,33,3.1818182,3.1818182,4.9266863,0
13,46,35,4.9217987,3.1818182,4.9217987,0
13,46,37,3.1818182,3.1818182,4.931574,0
13,46,39,3.1818182,3.1818182,4.9364614,0
13,46,41,4.9266863,3.1867058,4.9217987,0
13,46,43,3.1818182,3.1818182,4.9266863,0
13,46,45,3.905181,3.1818182,4.9217987,0
13,46,47,4.9266863,3.1818182,4.9266863,0
13,46,49,4.8778105,3.1818182,4.9266863,0
13,46,51,3.1818182,3.1818182,4.9266863,0
13,46,53,3.1818182,3.1867058,4.9217987,0
13,46,55,3.1818182,3.1818182,4.9217987,0
13,46,57,3.1818182,3.1818182,4.9217987,0
13,46,59,4.931574,3.1818182,4.916911,0
13,47,1,4.9266863,3.1818182,4.9217987,0
13,47,3,3.1818182,3.1818182,4.9266863,0
13,47,5,3.1818182,3.1818182,4.9266863,0
13,47,7,3.1818182,3.1818182,4.9266863,0
13,47,9,4.9266863,3.1867058,4.9266863,0
13,47,11,3.4946237,3.1818182,4.9266863,0
13,47,13,3.1818182,3.1818182,4.931574,0
13,47,15,3.1818182,3.1818182,4.9266863,0
13,47,17,4.9266863,3.1867058,4.9217987,0
13,47,19,4.9266863,3.1867058,4.9266863,0
13,47,21,3.1867058,3.1818182,4.9266863,0
13,47,23,3.1818182,3.1818182,4.931574,0
13,47,25,3.1818182,3.1818182,4.9266863,0
13,47,27,4.340176,3.1867058,4.9266863,0
13,47,29,3.1867058,3.1818182,4.9266863,0
13,47,31,3.1818182,3.1818182,4.9266863,0
13,47,33,3.1867058,3.1818182,4.9266863,0
13,47,35,3.9002934,3.1867058,4.9266863,0
13,47,37,3.1867058,3.1818182,4.9266863,0
13,47,39,3.1818182,3.1818182,4.931574,0
13,47,41,4.9266863,3.1867058,4.9266863,0
13,47,43,3.1867058,3.1867058,4.9266863,0
13,47,45,3.1867058,3.1818182,4.931574,0
13,47,47,3.1818182,3.1867058,4.931574,0
13,47,49,3.1818182,3.1818182,4.931574,0
13,47,51,3.1867058,3.1867058,4.931574,0
13,47,53,4.9266863,3.1867058,4.9266863,0
13,47,55,4.9266863,3.1867058,4.9266863,0
13,47,57,4.9266863,3.1867058,4.9266863,0
13,47,59,3.1818182,3.1818182,4.9266863,0
13,48,1,3.1818182,3.1818182,4.9266863,0
13,48,3,3.1867058,3.1867058,4.9266863,0
13,48,5,4.9266863,3.1867058,4.9266863,0
13,48,7,4.9266863,3.1867058,4.9217987,0
13,48,9,4.7214074,3.1867058,4.9266863,0
13,48,11,3.1818182,3.1818182,4.931574,0
13,48,13,3.1867058,3.1867058,4.931574,0
13,48,15,4.9266863,3.1867058,4.9266863,0
13,48,17,4.9266863,3.1867058,4.9022484,0
13,48,19,4.9266863,3.1818182,4.9266863,0
13,48,21,4.9266863,3.1867058,4.9266863,0
13,48,23,3.1818182,3.1867058,4.931574,0
13,48,25,3.1818182,3.1818182,4.931574,0
13,48,27,3.1818182,3.1818182,4.931574,0
13,48,29,3.1867058,3.1867058,4.931574,0
13,48,31,3.1867058,3.1818182,4.931574,0
13,48,33,3.1818182,3.1867058,4.931574,0
13,48,35,3.1867058,3.1818182,4.931574,0
13,48,37,3.1818182,3.1818182,4.931574,0
13,48,39,3.1867058,3.1867058,4.931574,0
13,48,41,3.1867058,3.1867058,4.931574,0
13,48,43,3.1867058,3.1818182,4.9266863,0
13,48,45,4.9266863,3.1867058,4.9266863,0
13,48,47,3.1867058,3.1867058,4.9266863,0
13,48,49,3.1818182,3.1867058,4.931574,0
13,48,51,3.1867058,3.1867058,4.9266863,0
13,48,53,4.9266863,3.1867058,4.9266863,0
13,48,55,4.9266863,3.1867058,4.9266863,0
13,48,57,4.9266863,3.1867058,4.9266863,0
13,48,59,4.9266863,3.1867058,4.9266863,0
13,49,1,4.7409577,3.1867058,4.9266863,0
13,49,3,3.1867058,3.1867058,4.9266863,0
13,49,5,4.9266863,3.1867058,4.9266863,0
13,49,7,4.618768,3.1867058,4.9266863,0
13,49,9,3.1867058,3.1867058,4.931574,0
13,49,11,3.1818182,3.1818182,4.9266863,0
13,49,13,3.1867058,3.1818182,4.9266863,0
13,49,15,3.1867058,3.1818182,4.9266863,0
13,49,17,3.1867058,3.1867058,4.9266863,0
13,49,19,4.9266863,3.1867058,4.9266863,0
13,49,21,3.1867058,3.1818182,4.931574,0
13,49,23,3.1867058,3.1867058,4.931574,0
13,49,25,4.9266863,3.1867058,4.9266863,0
13,49,27,3.1867058,3.1818182,4.9266863,0
13,49,29,3.1867058,3.1867058,4.9266863,0
13,49,31,3.1867058,3.1867058,4.931574,0
13,49,33,3.1867058,3.1867058,4.9266863,0
13,49,35,4.9266863,3.1867058,4.9266863,0
13,49,37,4.7458453,3.1867058,4.9266863,0
13,49,39,3.1867058,3.1818182,4.931574,0
13,49,41,3.3333333,3.1867058,4.9266863,0
13,49,43,4.9266863,3.1867058,4.9217987,0
13,49,45,4.9266863,3.1818182,4.9217987,0
13,49,47,4.9217987,3.1915934,4.9217987,0
13,49,49,3.1818182,3.1818182,4.9266863,0
13,49,51,3.1818182,3.1818182,4.9266863,0
13,49,53,3.1867058,3.1818182,4.9217987,0
13,49,55,3.1818182,3.1818182,4.9217987,0
13,49,57,3.1818182,3.1818182,4.9266863,0
13,49,59,3.1818182,3.1818182,4.9266863,0
13,50,1,3.1867058,3.1818182,4.9266863,0
13,50,3,3.1867058,3.1818182,4.9266863,0
13,50,5,3.1818182,3.1867058,4.931574,0
13,50,7,3.1818182,3.1818182,4.931574,0
13,50,9,3.1867058,3.1867058,4.931574,0
13,50,11,3.1867058,3.1867058,4.931574,0
13,50,13,3.1867058,3.1818182,4.931574,0
13,50,15,3.1818182,3.1818182,4.931574,0
13,50,17,3.8611925,3.1867058,4.9266863,0
13,50,19,4.2130985,3.1867058,4.9266863,0
13,50,21,4.9266863,3.1867058,4.9266863,0
13,50,23,3.1867058,3.1867058,4.9266863,0
13,50,25,4.6871943,3.1867058,4.9266863,0
13,50,27,4.9266863,3.1867058,4.9266863,0
13,50,29,4.9266863,3.1867058,4.9266863,0
13,50,31,4.9266863,3.1818182,4.9266863,0
13,50,33,4.9266863,3.2160313,4.9266863,0
13,50,35,3.1867058,3.1867058,4.9266863,0
13,50,37,3.1867058,3.1867058,4.931574,0
13,50,39,3.1867058,3.1818182,4.931574,0
13,50,41,3.1867058,3.1867058,4.931574,0
13,50,43,3.1867058,3.1867058,4.931574,0
13,50,45,3.1818182,3.1867058,4.931574,0
13,50,47,3.1867058,3.1867058,4.931574,0
13,50,49,3.1867058,3.1867058,4.931574,0
13,50,51,3.1818182,3.1867058,4.931574,0
13,50,53,4.9266863,3.1867058,4.9266863,0
13,50,55,4.9266863,3.1867058,4.9266863,0
13,50,57,4.296188,3.1867058,4.931574,0
13,50,59,3.1867058,3.1867058,4.931574,0
13,51,1,3.1867058,3.1818182,4.931574,0
13,51,3,3.1867058,3.1867058,4.9266863,0
13,51,5,4.9266863,3.1867058,4.9266863,0
13,51,7,4.931574,3.1867058,4.9266863,0
13,51,9,4.9266863,3.1867058,4.9266863,0
13,51,11,3.1867058,3.1867058,4.931574,0
13,51,13,3.1867058,3.1867058,4.931574,0
13,51,15,3.1867058,3.1867058,4.931574,0
13,51,17,3.1867058,3.1867058,4.931574,0
13,51,19,3.1867058,3.1867058,4.931574,0
13,51,21,3.1867058,3.1867058,4.931574,0
13,51,23,3.1867058,3.1818182,4.931574,0
13,51,25,3.1867058,3.1867058,4.931574,0
13,51,27,3.1867058,3.1867058,4.931574,0
13,51,29,3.1867058,3.1867058,4.931574,0
13,51,31,3.1867058,3.1867058,4.931574,0
13,51,33,3.1867058,3.1867058,4.931574,0
13,51,35,3.1867058,3.1867058,4.931574,0
13,51,37,3.1867058,3.1867058,4.931574,0
13,51,39,3.1867058,3.1867058,4.931574,0
13,51,41,3.1867058,3.1867058,4.931574,0
13,51,43,3.1867058,3.1867058,4.931574,0
13,51,45,3.1867058,3.1867058,4.931574,0
13,51,47,3.1867058,3.1867058,4.931574,0
13,51,49,3.1867058,3.1867058,4.931574,0
13,51,51,4.6871943,3.1867058,4.9266863,0
13,51,53,3.3577712,3.1867058,4.9266863,0
13,51,55,3.1867058,3.1867058,4.9266863,0
13,51,57,3.1867058,3.1867058,4.9266863,0
13,51,59,3.1867058,3.1867058,4.931574,0
13,52,1,4.43304,3.1867058,4.9266863,0
13,52,3,4.9266863,3.1867058,4.9266863,0
13,52,5,4.9266863,3.1867058,4.9266863,0
13,52,7,3.1867058,3.1867058,4.9266863,0
13,52,9,3.1867058,3.1867058,4.931574,0
13,52,11,3.1867058,3.1867058,4.9266863,0
13,52,13,3.1867058,3.1867058,4.9266863,0
13,52,15,3.1867058,3.1867058,4.931574,0
13,52,17,3.1867058,3.1867058,4.931574,0
13,52,19,3.1818182,3.1867058,4.931574,0
13,52,21,3.1867058,3.1867058,4.931574,0
13,52,23,3.1867058,3.1867058,4.931574,0
13,52,25,3.1867058,3.1867058,4.931574,0
13,52,27,3.1867058,3.1867058,4.9266863,0
13,52,29,3.1867058,3.1818182,4.931574,0
13,52,31,3.1867058,3.1867058,4.931574,0
13,52,33,4.9266863,3.1867058,4.9266863,0
13,52,35,3.1867058,3.1867058,4.931574,0
13,52,37,3.1867058,3.1867058,4.9266863,0
13,52,39,4.9266863,3.1867058,4.9266863,0
13,52,41,4.9266863,3.1867058,4.9266863,0
13,52,43,3.1867058,3.1867058,4.931574,0
13,52,45,4.9266863,3.1867058,4.9266863,0
13,52,47,4.931574,3.1867058,4.9266863,0
13,52,49,3.1867058,3.1867058,4.931574,0
13,52,51,3.1867058,3.1867058,4.9266863,0
13,52,53,3.1818182,3.1818182,4.9266863,0
13,52,55,4.9217987,3.1818182,4.9266863,0
13,52,57,4.090909,3.1818182,4.9266863,0
13,52,59,3.1818182,3.1867058,4.9266863,0
13,53,1,3.1867058,3.1818182,4.9266863,0
13,53,3,3.1818182,3.1818182,4.9266863,0
13,53,5,4.9217987,3.1867058,4.9217987,0
13,53,7,3.1915934,3.1867058,4.9217987,0
13,53,9,4.9217987,3.1867058,4.9217987,0
13,53,11,3.1818182,3.1818182,4.9266863,0
13,53,13,3.1818182,3.1818182,4.9266863,0
13,53,15,3.5874877,3.1818182,4.9266863,0
13,53,17,3.1818182,3.1818182,4.9266863,0
13,53,19,3.1818182,3.1867058,4.9266863,0
13,53,21,3.1867058,3.1818182,4.931574,0
13,53,23,3.1867058,3.1867058,4.9266863,0
13,53,25,3.1867058,3.1867058,4.931574,0
13,53,27,3.1867058,3.1867058,4.9266863,0
13,53,29,4.9266863,3.1867058,4.9266863,0
13,53,31,4.9266863,3.1867058,4.9266863,0
13,53,33,4.9266863,3.1867058,4.9266863,0
13,53,35,4.9266863,3.1867058,4.9266863,0
13,53,37,4.9266863,3.1867058,4.9266863,0
13,53,39,4.9266863,3.1867058,4.9266863,0
13,53,41,3.1867058,3.1867058,4.931574,0
13,53,43,3.1867058,3.1818182,4.931574,0
13,53,45,3.1867058,3.1867058,4.931574,0
13,53,47,3.1867058,3.1867058,4.931574,0
13,53,49,3.1867058,3.1867058,4.9266863,0
13,53,51,4.9266863,3.1867058,4.9266863,0
13,53,53,3.8611925,3.1867058,4.9266863,0
13,53,55,3.1867058,3.1867058,4.931574,0
13,53,57,3.1867058,3.1867058,4.9266863,0
13,53,59,3.1867058,3.1867058,4.931574,0
13,54,1,3.1867058,3.1867058,4.931574,0
13,54,3,3.1867058,3.1867058,4.931574,0
13,54,5,3.1867058,3.1867058,4.9266863,0
13,54,7,3.1867058,3.1867058,4.9266863,0
13,54,9,3.1867058,3.1867058,4.931574,0
13,54,11,3.1867058,3.1867058,4.9266863,0
13,54,13,3.1867058,3.1867058,4.9266863,0
13,54,15,3.1867058,3.1867058,4.931574,0
13,54,17,3.1867058,3.1867058,4.931574,0
13,54,19,3.1867058,3.1867058,4.931574,0
13,54,21,4.9266863,3.1867058,4.9266863,0
13,54,23,4.9266863,3.1867058,4.9266863,0
13,54,25,4.9266863,3.1867058,4.9266863,0
13,54,27,4.9266863,3.1867058,4.9266863,0
13,54,29,4.9266863,3.1867058,4.9266863,0
13,54,31,4.9266863,3.1867058,4.9266863,0
13,54,33,4.9266863,3.2649071,4.9266863,0
13,54,35,3.1867058,3.1867058,4.931574,0
13,54,37,3.1867058,3.1867058,4.9266863,0
13,54,39,3.1867058,3.1867058,4.931574,0
13,54,41,3.1867058,3.1867058,4.931574,0
13,54,43,3.1818182,3.1867058,4.931574,0
13,54,45,3.1867058,3.1867058,4.931574,0
13,54,47,3.1867058,3.1867058,4.9266863,0
13,54,49,3.1867058,3.1867058,4.931574,0
13,54,51,3.1867058,3.1867058,4.931574,0
13,54,53,4.1886606,3.1867058,4.931574,0
13,54,55,4.931574,3.1867058,4.9266863,0
13,54,57,4.9266863,3.1867058,4.9266863,0
13,54,59,4.9266863,3.1915934,4.9266863,0
13,55,1,4.9266863,3.1915934,4.9266863,0
13,55,3,4.374389,3.1867058,4.9266863,0
13,55,5,4.9266863,3.1867058,4.9266863,0
13,55,7,4.9266863,3.1867058,4.9266863,0
